user_id,age,country,subscription,primary_device,signup_date
U03684,64,Colombia,Standard,SmartTV,2024-03-26
U03685,31,Ecuador,Basic,Mobile,2024-07-08
U03686,44,Argentina,Standard,Mobile,2023-06-01
U03687,40,Ecuador,Standard,SmartTV,2024-05-03
U03688,39,Spain,Standard,Desktop,2023-02-03
U03689,35,United States,Premium,Tablet,2024-06-21
U03690,21,Colombia,Basic,SmartTV,2023-03-19
U03691,18,Argentina,Basic,SmartTV,2025-11-24
U03692,50,Peru,Basic,Desktop,2023-02-22
U03693,28,Colombia,Standard,Tablet,2026-07-27
U03694,18,Peru,Standard,Tablet,2026-10-04
U03695,40,Mexico,Premium,Desktop,2026-04-23
U03696,40,United States,Premium,SmartTV,2023-09-05
U03697,44,Colombia,Standard,Tablet,2026-02-05
U03698,48,Argentina,Standard,Mobile,2025-06-11
U03699,24,Peru,Standard,Desktop,2025-11-03
U03700,25,Colombia,Premium,Tablet,2025-01-14
U03701,31,Mexico,Standard,SmartTV,2026-09-06
U03702,45,Argentina,Basic,Tablet,2023-10-06
U03703,18,Argentina,Premium,Desktop,2023-02-27
U03704,37,United States,Standard,SmartTV,2023-09-06
U03705,46,Ecuador,Basic,SmartTV,2026-09-07
U03706,46,Chile,Standard,SmartTV,2023-08-19
U03707,44,Colombia,Basic,Tablet,2024-01-23
U03708,48,Spain,Basic,SmartTV,2025-02-08
U03709,18,Ecuador,Standard,Tablet,2025-10-24
U03710,54,Ecuador,Standard,Desktop,2024-05-20
U03711,39,Argentina,Standard,Tablet,2024-10-15
U03712,51,Peru,Basic,SmartTV,2025-04-02
U03713,21,Mexico,Standard,Mobile,2024-04-03
U03714,18,United States,Basic,SmartTV,2025-04-17
U03715,56,Chile,Standard,Mobile,2024-04-03
U03716,24,Chile,Standard,Mobile,2026-11-09
U03717,31,United States,Basic,Tablet,2023-10-03
U03718,41,Argentina,Basic,Tablet,2025-12-08
U03719,44,Colombia,Standard,Mobile,2026-06-19
U03720,48,Spain,Standard,Mobile,2023-04-16
U03721,38,Chile,Premium,Desktop,2023-12-01
U03722,22,Spain,Basic,SmartTV,2025-07-06
U03723,43,Mexico,Basic,SmartTV,2026-07-16
U03724,44,Colombia,Basic,SmartTV,2023-01-27
U03725,18,Spain,Standard,SmartTV,2024-09-05
U03726,52,Ecuador,Standard,Tablet,2024-07-26
U03727,18,United States,Standard,Desktop,2024-02-12
U03728,47,Spain,Standard,Mobile,2024-09-08
U03729,27,United States,Basic,SmartTV,2023-09-16
U03730,43,Ecuador,Standard,Tablet,2026-02-20
U03731,41,Peru,Premium,SmartTV,2023-10-11
U03732,35,Ecuador,Standard,Tablet,2023-07-09
U03733,40,Peru,Standard,Tablet,2025-10-08
U03734,34,Peru,Standard,Mobile,2026-10-13
U03735,44,Mexico,Standard,SmartTV,2025-01-24
U03736,61,Peru,Premium,Tablet,2025-03-25
U03737,19,United States,Basic,Mobile,2026-09-16
U03738,18,Colombia,Basic,SmartTV,2023-07-09
U03739,30,Peru,Standard,Desktop,2026-06-02
U03740,29,Argentina,Premium,SmartTV,2026-08-09
U03741,30,Colombia,Basic,Mobile,2025-04-09
U03742,24,Argentina,Standard,Desktop,2026-09-01
U03743,45,Argentina,Basic,SmartTV,2024-07-24
U03744,18,Argentina,Standard,SmartTV,2023-02-08
U03745,40,Mexico,Standard,Mobile,2026-01-23
U03746,43,Spain,Standard,Mobile,2023-09-16
U03747,39,United States,Premium,Tablet,2023-05-06
U03748,41,Ecuador,Standard,Tablet,2025-03-04
U03749,46,Chile,Basic,SmartTV,2024-04-07
U03750,36,Spain,Premium,Mobile,2026-11-15
U03751,31,Ecuador,Standard,SmartTV,2023-04-26
U03752,41,Chile,Standard,SmartTV,2026-04-08
U03753,42,Mexico,Standard,SmartTV,2026-12-08
U03754,46,Colombia,Premium,Mobile,2023-03-11
U03755,18,Peru,Standard,Mobile,2023-08-19
U03756,33,Spain,Standard,Mobile,2025-10-25
U03757,22,Ecuador,Standard,SmartTV,2023-09-05
U03758,42,Ecuador,Standard,Desktop,2024-04-04
U03759,44,Spain,Premium,SmartTV,2026-09-20
U03760,32,Spain,Standard,SmartTV,2026-05-21
U03761,26,Mexico,Basic,SmartTV,2023-04-04
U03762,42,Peru,Standard,SmartTV,2024-10-23
U03763,33,Ecuador,Basic,SmartTV,2024-02-01
U03764,52,Spain,Premium,Mobile,2025-06-06
U03765,56,Colombia,Standard,Mobile,2024-03-01
U03766,47,United States,Standard,SmartTV,2024-10-11
U03767,38,Argentina,Standard,SmartTV,2026-05-20
U03768,57,Ecuador,Premium,SmartTV,2023-01-22
U03769,38,Mexico,Standard,SmartTV,2026-12-18
U03770,29,United States,Basic,Mobile,2026-09-22
U03771,27,Spain,Standard,Mobile,2023-02-11
U03772,27,Mexico,Premium,SmartTV,2024-02-14
U03773,35,Ecuador,Premium,SmartTV,2026-12-17
U03774,41,Mexico,Standard,SmartTV,2024-12-26
U03775,18,Mexico,Standard,Mobile,2025-06-08
U03776,30,Mexico,Standard,SmartTV,2026-12-10
U03777,38,Colombia,Standard,Desktop,2024-09-13
U03778,43,United States,Standard,SmartTV,2026-05-08
U03779,35,Chile,Basic,SmartTV,2024-07-18
U03780,38,Colombia,Basic,SmartTV,2026-04-04
U03781,20,Colombia,Standard,SmartTV,2023-10-26
U03782,24,Colombia,Standard,Mobile,2025-06-10
U03783,34,Chile,Basic,Mobile,2024-11-13
U03784,41,Colombia,Premium,Mobile,2025-03-16
U03785,38,Chile,Basic,Tablet,2025-03-02
U03786,25,Colombia,Standard,Tablet,2026-04-02
U03787,32,Colombia,Premium,SmartTV,2026-03-02
U03788,53,Ecuador,Premium,SmartTV,2023-03-05
U03789,42,Peru,Premium,Mobile,2023-07-11
U03790,33,Peru,Premium,SmartTV,2025-08-25
U03791,23,Peru,Standard,Mobile,2024-05-15
U03792,26,Argentina,Standard,Desktop,2024-12-22
U03793,35,Chile,Premium,SmartTV,2023-08-09
U03794,38,Mexico,Standard,Desktop,2023-04-06
U03795,42,Ecuador,Standard,SmartTV,2025-12-04
U03796,40,Peru,Basic,SmartTV,2023-07-23
U03797,31,Ecuador,Standard,SmartTV,2023-02-17
U03798,29,Chile,Basic,SmartTV,2024-03-25
U03799,60,Mexico,Standard,Desktop,2025-09-02
U03800,28,Spain,Standard,SmartTV,2026-11-12
U03801,19,Mexico,Basic,SmartTV,2023-12-19
U03802,18,Peru,Standard,SmartTV,2025-02-09
U03803,31,Colombia,Standard,Tablet,2024-09-05
U03804,46,United States,Premium,Tablet,2025-04-26
U03805,28,Colombia,Basic,SmartTV,2024-01-27
U03806,53,Ecuador,Basic,Tablet,2023-12-22
U03807,35,Ecuador,Standard,Desktop,2026-07-19
U03808,48,United States,Standard,Tablet,2023-07-09
U03809,26,United States,Standard,Tablet,2023-10-17
U03810,26,Colombia,Standard,Mobile,2026-11-11
U03811,36,Ecuador,Premium,SmartTV,2023-06-08
U03812,41,Argentina,Standard,SmartTV,2025-02-16
U03813,33,Colombia,Standard,SmartTV,2023-07-21
U03814,39,Ecuador,Basic,Mobile,2023-07-17
U03815,42,Chile,Premium,SmartTV,2024-02-04
U03816,18,Peru,Premium,SmartTV,2025-09-19
U03817,31,Peru,Standard,Desktop,2024-01-22
U03818,29,Mexico,Premium,Tablet,2024-06-08
U03819,29,Argentina,Basic,SmartTV,2026-02-26
U03820,40,Mexico,Standard,SmartTV,2023-11-26
U03821,29,Ecuador,Premium,Tablet,2025-06-03
U03822,18,Ecuador,Premium,Mobile,2024-09-01
U03823,32,United States,Standard,Desktop,2025-11-26
U03824,22,Colombia,Basic,Desktop,2024-06-14
U03825,41,Peru,Basic,Tablet,2023-05-15
U03826,45,Ecuador,Basic,Tablet,2026-10-06
U03827,18,Colombia,Premium,SmartTV,2025-12-10
U03828,26,Chile,Standard,Desktop,2025-08-19
U03829,39,Colombia,Standard,SmartTV,2025-09-11
U03830,18,Mexico,Basic,SmartTV,2025-11-18
U03831,44,Peru,Standard,SmartTV,2025-05-16
U03832,48,Spain,Standard,Desktop,2026-04-07
U03833,33,Mexico,Standard,Mobile,2023-09-26
U03834,26,Colombia,Standard,Tablet,2023-05-25
U03835,18,Spain,Basic,SmartTV,2025-06-25
U03836,45,United States,Basic,Mobile,2025-09-23
U03837,59,Ecuador,Premium,Tablet,2025-10-15
U03838,57,Mexico,Standard,SmartTV,2024-05-01
U03839,33,Mexico,Standard,SmartTV,2023-10-26
U03840,22,Mexico,Premium,Mobile,2023-08-21
U03841,45,Ecuador,Standard,Tablet,2024-06-09
U03842,33,Ecuador,Standard,Mobile,2026-03-02
U03843,41,Colombia,Standard,Tablet,2025-04-13
U03844,39,Ecuador,Basic,SmartTV,2023-03-06
U03845,36,Peru,Standard,Mobile,2025-03-03
U03846,47,Spain,Premium,Mobile,2026-01-17
U03847,48,Peru,Standard,SmartTV,2023-07-08
U03848,29,Peru,Basic,Mobile,2023-09-22
U03849,24,Colombia,Premium,Mobile,2024-08-01
U03850,18,Peru,Basic,SmartTV,2024-04-14
U03851,31,Spain,Standard,Mobile,2025-10-01
U03852,22,Spain,Standard,SmartTV,2023-08-10
U03853,40,Peru,Standard,SmartTV,2025-07-18
U03854,31,Peru,Basic,Mobile,2023-08-06
U03855,32,Colombia,Standard,Desktop,2025-12-01
U03856,45,United States,Premium,Mobile,2025-11-12
U03857,40,Colombia,Premium,Tablet,2023-11-15
U03858,34,Peru,Premium,Mobile,2023-04-16
U03859,55,Peru,Basic,SmartTV,2023-08-11
U03860,44,Ecuador,Basic,SmartTV,2024-09-01
U03861,30,Colombia,Standard,SmartTV,2025-04-21
U03862,31,United States,Standard,Desktop,2026-10-06
U03863,44,Ecuador,Basic,Mobile,2023-11-09
U03864,37,Colombia,Basic,SmartTV,2026-03-11
U03865,22,Colombia,Basic,SmartTV,2024-08-21
U03866,46,Colombia,Standard,SmartTV,2023-08-15
U03867,50,United States,Standard,Mobile,2024-10-17
U03868,49,Argentina,Premium,SmartTV,2025-06-09
U03869,54,United States,Basic,Mobile,2025-07-15
U03870,60,Spain,Standard,SmartTV,2023-06-24
U03871,56,Mexico,Standard,SmartTV,2025-09-25
U03872,39,Mexico,Standard,Mobile,2025-01-07
U03873,32,Chile,Basic,Tablet,2024-02-11
U03874,18,Mexico,Standard,SmartTV,2023-06-12
U03875,35,Argentina,Standard,Mobile,2024-05-01
U03876,41,Mexico,Standard,Mobile,2026-02-04
U03877,36,Peru,Standard,SmartTV,2024-04-22
U03878,18,Mexico,Standard,SmartTV,2025-07-05
U03879,32,Ecuador,Standard,Mobile,2025-03-21
U03880,43,Mexico,Standard,Desktop,2026-10-09
U03881,23,Chile,Basic,SmartTV,2023-05-17
U03882,37,Chile,Basic,SmartTV,2023-03-22
U03883,40,Chile,Basic,Desktop,2025-07-21
U03884,48,Argentina,Basic,SmartTV,2026-02-16
U03885,56,Argentina,Premium,SmartTV,2026-03-18
U03886,30,Colombia,Premium,Mobile,2023-05-22
U03887,37,Peru,Premium,Desktop,2025-07-27
U03888,38,Ecuador,Standard,Mobile,2023-11-09
U03889,43,Ecuador,Standard,Mobile,2026-10-02
U03890,41,Colombia,Standard,Tablet,2025-04-15
U03891,52,Argentina,Standard,Mobile,2023-02-05
U03892,18,Spain,Basic,Mobile,2026-06-01
U03893,40,Colombia,Premium,Tablet,2025-11-20
U03894,41,Spain,Premium,Tablet,2025-01-12
U03895,32,Peru,Basic,SmartTV,2023-01-22
U03896,18,Spain,Standard,Mobile,2023-08-08
U03897,34,Chile,Premium,SmartTV,2026-10-09
U03898,26,Argentina,Premium,SmartTV,2023-03-27
U03899,55,Peru,Standard,SmartTV,2023-11-05
U03900,40,Ecuador,Standard,Mobile,2024-01-22
U03901,25,Colombia,Standard,Desktop,2026-08-21
U03902,18,Mexico,Standard,Desktop,2026-07-01
U03903,42,United States,Basic,SmartTV,2025-02-04
U03904,43,Mexico,Basic,Desktop,2026-04-26
U03905,32,Argentina,Standard,SmartTV,2024-03-23
U03906,42,Ecuador,Standard,SmartTV,2025-12-03
U03907,31,Argentina,Premium,Tablet,2025-01-27
U03908,48,Spain,Standard,Tablet,2024-03-01
U03909,47,Peru,Standard,SmartTV,2026-01-12
U03910,18,Chile,Standard,Mobile,2024-08-20
U03911,18,Ecuador,Premium,Tablet,2025-09-09
U03912,59,Ecuador,Standard,Mobile,2023-02-23
U03913,46,Ecuador,Standard,Mobile,2024-08-19
U03914,20,Argentina,Basic,SmartTV,2026-06-01
U03915,18,Spain,Basic,SmartTV,2026-12-21
U03916,37,Ecuador,Premium,Mobile,2026-04-07
U03917,21,United States,Standard,Desktop,2024-07-18
U03918,31,Spain,Standard,Mobile,2026-02-27
U03919,34,Mexico,Basic,SmartTV,2024-04-15
U03920,34,United States,Standard,SmartTV,2023-07-19
U03921,49,United States,Standard,SmartTV,2026-12-22
U03922,57,Colombia,Standard,SmartTV,2024-11-27
U03923,29,United States,Premium,SmartTV,2023-01-14
U03924,21,Peru,Standard,SmartTV,2025-11-15
U03925,40,Ecuador,Standard,SmartTV,2025-11-17
U03926,55,Colombia,Premium,SmartTV,2023-08-05
U03927,30,Mexico,Standard,SmartTV,2024-01-19
U03928,45,United States,Premium,SmartTV,2024-05-10
U03929,25,Peru,Standard,Mobile,2023-03-22
U03930,35,Mexico,Basic,Tablet,2024-02-15
U03931,21,Colombia,Premium,SmartTV,2024-10-08
U03932,35,Spain,Standard,Tablet,2023-07-02
U03933,34,Ecuador,Standard,SmartTV,2025-10-08
U03934,42,Mexico,Standard,SmartTV,2023-04-27
U03935,56,Mexico,Standard,Mobile,2024-06-14
U03936,30,Ecuador,Standard,SmartTV,2024-12-08
U03937,18,United States,Standard,SmartTV,2023-06-24
U03938,33,United States,Premium,Tablet,2024-02-20
U03939,39,Chile,Basic,Tablet,2026-07-01
U03940,37,Argentina,Standard,SmartTV,2025-10-04
U03941,33,Spain,Basic,Tablet,2024-04-23
U03942,53,Ecuador,Standard,Tablet,2023-03-27
U03943,37,Ecuador,Standard,Tablet,2025-03-11
U03944,34,Mexico,Standard,Desktop,2023-03-16
U03945,26,Mexico,Standard,Mobile,2024-08-06
U03946,18,Mexico,Premium,Tablet,2024-09-01
U03947,39,Mexico,Premium,SmartTV,2026-05-09
U03948,38,Argentina,Premium,SmartTV,2024-05-22
U03949,22,Ecuador,Standard,SmartTV,2025-05-24
U03950,34,Colombia,Standard,Mobile,2026-02-06
U03951,33,Colombia,Basic,Mobile,2024-10-19
U03952,28,Peru,Basic,Desktop,2023-01-20
U03953,25,Argentina,Standard,SmartTV,2023-03-25
U03954,40,Spain,Standard,SmartTV,2025-08-16
U03955,32,Peru,Standard,SmartTV,2024-07-27
U03956,28,Mexico,Standard,Mobile,2025-10-22
U03957,25,Colombia,Standard,Mobile,2026-01-01
U03958,33,Chile,Premium,SmartTV,2023-05-06
U03959,46,United States,Basic,Mobile,2025-01-17
U03960,37,Colombia,Standard,Tablet,2024-11-27
U03961,32,Spain,Basic,SmartTV,2023-06-21
U03962,39,Ecuador,Basic,Desktop,2024-04-12
U03963,51,Peru,Premium,SmartTV,2023-10-20
U03964,41,Mexico,Basic,SmartTV,2025-07-09
U03965,38,Argentina,Basic,Mobile,2024-03-17
U03966,43,Mexico,Standard,SmartTV,2024-06-17
U03967,33,Spain,Standard,Mobile,2024-12-24
U03968,37,Spain,Standard,Desktop,2025-10-03
U03969,29,Mexico,Premium,Desktop,2026-01-10
U03970,18,Peru,Standard,SmartTV,2026-12-17
U03971,39,Peru,Standard,SmartTV,2023-10-20
U03972,39,Mexico,Standard,SmartTV,2023-02-24
U03973,32,Mexico,Premium,SmartTV,2026-02-19
U03974,47,Peru,Basic,Mobile,2024-10-17
U03975,26,Peru,Standard,SmartTV,2024-04-03
U03976,18,Ecuador,Standard,SmartTV,2026-01-09
U03977,27,Ecuador,Standard,SmartTV,2024-02-06
U03978,18,Chile,Basic,SmartTV,2026-06-26
U03979,39,Spain,Standard,SmartTV,2024-12-08
U03980,26,Argentina,Premium,SmartTV,2026-07-12
U03981,47,United States,Standard,SmartTV,2026-04-25
U03982,47,Mexico,Basic,Tablet,2025-02-03
U03983,24,Colombia,Basic,SmartTV,2025-05-27
U03984,25,Mexico,Standard,SmartTV,2024-04-24
U03985,41,Spain,Standard,Mobile,2024-11-27
U03986,47,Mexico,Premium,Mobile,2025-02-03
U03987,18,Chile,Standard,Mobile,2024-07-02
U03988,38,Mexico,Basic,Desktop,2024-02-25
U03989,18,Ecuador,Premium,Mobile,2023-06-26
U03990,28,Colombia,Standard,SmartTV,2023-09-18
U03991,48,Ecuador,Standard,Desktop,2026-09-18
U03992,71,Peru,Standard,Mobile,2026-12-27
U03993,32,United States,Standard,SmartTV,2025-12-22
U03994,20,Colombia,Basic,SmartTV,2023-12-12
U03995,29,Ecuador,Basic,Desktop,2023-05-23
U03996,36,Argentina,Standard,Tablet,2025-04-17
U03997,27,Spain,Standard,Tablet,2026-06-03
U03998,24,Chile,Standard,Tablet,2026-11-03
U03999,30,Peru,Premium,SmartTV,2024-11-18
U04000,40,Peru,Basic,SmartTV,2024-08-19
U04001,33,Mexico,Standard,Desktop,2025-02-23
U04002,24,Spain,Standard,SmartTV,2023-06-05
U04003,27,Colombia,Basic,Mobile,2023-04-14
U04004,30,United States,Standard,Mobile,2023-08-09
U04005,23,Mexico,Premium,Tablet,2026-01-26
U04006,27,Argentina,Premium,SmartTV,2026-06-01
U04007,43,Ecuador,Standard,Mobile,2025-01-05
U04008,32,United States,Standard,Mobile,2024-06-12
U04009,18,Chile,Basic,SmartTV,2026-09-18
U04010,47,Peru,Standard,SmartTV,2023-07-18
U04011,40,Peru,Standard,Tablet,2026-03-02
U04012,18,Colombia,Premium,Mobile,2026-05-06
U04013,31,Ecuador,Standard,Mobile,2023-02-25
U04014,25,Ecuador,Basic,Mobile,2023-06-21
U04015,43,Colombia,Premium,SmartTV,2023-04-17
U04016,31,Chile,Standard,SmartTV,2025-05-24
U04017,34,Mexico,Basic,SmartTV,2026-12-19
U04018,33,Argentina,Premium,SmartTV,2024-06-05
U04019,18,Mexico,Standard,Mobile,2025-07-14
U04020,52,Ecuador,Standard,Desktop,2023-11-26
U04021,43,Peru,Basic,Desktop,2024-08-01
U04022,26,Mexico,Standard,SmartTV,2026-03-16
U04023,37,Argentina,Basic,SmartTV,2025-04-05
U04024,47,Colombia,Premium,Tablet,2024-12-18
U04025,36,United States,Standard,Mobile,2023-09-19
U04026,54,Spain,Standard,Tablet,2023-03-06
U04027,70,Spain,Premium,Mobile,2023-10-08
U04028,33,Mexico,Premium,Desktop,2023-06-21
U04029,28,Peru,Premium,Mobile,2025-01-05
U04030,23,United States,Premium,Desktop,2025-08-07
U04031,18,United States,Premium,Mobile,2024-02-24
U04032,50,Spain,Premium,Mobile,2025-02-18
U04033,31,United States,Standard,SmartTV,2023-05-04
U04034,46,United States,Basic,SmartTV,2025-05-16
U04035,48,Argentina,Basic,SmartTV,2025-08-27
U04036,22,Colombia,Standard,SmartTV,2024-04-22
U04037,24,Chile,Standard,SmartTV,2025-10-07
U04038,56,Mexico,Standard,Tablet,2023-01-17
U04039,34,Argentina,Basic,Mobile,2023-03-19
U04040,27,Chile,Standard,Tablet,2025-11-13
U04041,22,Chile,Standard,SmartTV,2024-02-17
U04042,33,United States,Standard,SmartTV,2024-01-24
U04043,53,Chile,Standard,SmartTV,2023-10-27
U04044,43,Ecuador,Standard,Mobile,2023-12-06
U04045,37,Argentina,Standard,Mobile,2025-04-03
U04046,54,Peru,Basic,SmartTV,2023-11-05
U04047,52,Colombia,Standard,SmartTV,2025-03-16
U04048,39,Mexico,Premium,Tablet,2023-10-13
U04049,68,United States,Basic,Mobile,2023-09-27
U04050,32,Colombia,Premium,Desktop,2023-05-17
U04051,48,Peru,Premium,SmartTV,2024-12-16
U04052,30,Chile,Premium,Desktop,2026-12-10
U04053,46,Mexico,Premium,Desktop,2025-07-13
U04054,32,Peru,Standard,Desktop,2025-11-10
U04055,41,Peru,Basic,SmartTV,2023-12-03
U04056,64,Argentina,Basic,Mobile,2023-11-26
U04057,46,United States,Basic,Mobile,2026-06-07
U04058,41,Colombia,Standard,Mobile,2024-10-20
U04059,26,Mexico,Premium,SmartTV,2024-06-12
U04060,37,Spain,Basic,Desktop,2025-03-07
U04061,23,Colombia,Standard,SmartTV,2024-09-06
U04062,46,Spain,Premium,Tablet,2023-11-19
U04063,45,Peru,Basic,Desktop,2025-05-27
U04064,33,Ecuador,Basic,Mobile,2023-12-20
U04065,55,Ecuador,Standard,Mobile,2026-03-18
U04066,53,Ecuador,Basic,Tablet,2026-07-27
U04067,37,Spain,Standard,SmartTV,2026-03-27
U04068,42,Mexico,Standard,SmartTV,2025-01-14
U04069,28,Spain,Standard,Tablet,2026-05-23
U04070,32,Argentina,Basic,Tablet,2023-10-09
U04071,22,Peru,Standard,Tablet,2023-07-24
U04072,29,United States,Basic,Desktop,2023-04-09
U04073,34,Spain,Standard,SmartTV,2024-01-03
U04074,18,Peru,Basic,Tablet,2026-07-14
U04075,42,Argentina,Premium,SmartTV,2023-01-08
U04076,47,Spain,Standard,SmartTV,2026-10-18
U04077,35,Chile,Basic,Tablet,2024-03-09
U04078,18,Ecuador,Standard,SmartTV,2026-08-21
U04079,32,Peru,Standard,SmartTV,2025-04-13
U04080,18,United States,Premium,SmartTV,2026-07-20
U04081,28,Argentina,Premium,Desktop,2024-12-26
U04082,52,Argentina,Basic,Mobile,2026-06-20
U04083,18,United States,Standard,SmartTV,2025-11-12
U04084,25,Colombia,Standard,Tablet,2024-10-06
U04085,45,United States,Standard,Tablet,2025-06-10
U04086,27,Chile,Basic,Mobile,2024-01-26
U04087,26,Argentina,Standard,SmartTV,2023-03-23
U04088,59,Colombia,Premium,Mobile,2023-06-01
U04089,40,Colombia,Standard,SmartTV,2023-11-12
U04090,46,Peru,Premium,Tablet,2024-03-09
U04091,41,Peru,Basic,Tablet,2025-12-14
U04092,37,Ecuador,Premium,SmartTV,2023-10-10
U04093,50,Colombia,Premium,SmartTV,2023-08-02
U04094,58,Mexico,Standard,Desktop,2023-01-19
U04095,18,United States,Basic,SmartTV,2025-01-24
U04096,35,Ecuador,Standard,Mobile,2025-12-15
U04097,34,Ecuador,Standard,Mobile,2024-09-01
U04098,30,Mexico,Basic,SmartTV,2025-01-08
U04099,47,Mexico,Premium,Mobile,2023-12-27
U04100,38,Mexico,Premium,SmartTV,2023-11-01
U04101,58,United States,Premium,SmartTV,2026-08-09
U04102,48,Colombia,Standard,Mobile,2024-07-03
U04103,51,Chile,Standard,Mobile,2024-04-27
U04104,21,United States,Basic,Mobile,2025-08-13
U04105,25,Mexico,Standard,Mobile,2024-01-10
U04106,26,Mexico,Basic,SmartTV,2025-05-07
U04107,51,United States,Basic,SmartTV,2023-02-19
U04108,23,Peru,Standard,SmartTV,2026-09-25
U04109,24,Ecuador,Basic,SmartTV,2026-03-15
U04110,22,Ecuador,Basic,SmartTV,2026-05-26
U04111,68,Spain,Standard,SmartTV,2023-10-12
U04112,33,Spain,Standard,SmartTV,2023-01-27
U04113,41,Colombia,Premium,SmartTV,2026-03-22
U04114,21,Chile,Standard,Mobile,2023-09-26
U04115,47,Mexico,Basic,Desktop,2023-11-06
U04116,18,Ecuador,Standard,Desktop,2025-10-22
U04117,23,Spain,Standard,SmartTV,2026-02-09
U04118,26,Peru,Standard,SmartTV,2024-09-13
U04119,38,Spain,Basic,Tablet,2023-08-24
U04120,25,Argentina,Premium,Mobile,2024-09-06
U04121,53,Colombia,Basic,Desktop,2024-12-20
U04122,41,Argentina,Standard,Mobile,2026-09-06
U04123,27,Argentina,Basic,SmartTV,2023-04-26
U04124,47,Colombia,Premium,SmartTV,2025-05-10
U04125,30,Colombia,Standard,SmartTV,2023-10-27
U04126,28,Spain,Premium,SmartTV,2025-11-06
U04127,46,Mexico,Premium,Mobile,2023-01-06
U04128,18,Argentina,Premium,SmartTV,2023-08-03
U04129,44,Colombia,Basic,SmartTV,2023-07-04
U04130,26,Argentina,Standard,SmartTV,2024-08-14
U04131,26,Argentina,Premium,Desktop,2024-01-23
U04132,58,Peru,Premium,SmartTV,2023-02-24
U04133,29,Colombia,Premium,SmartTV,2026-10-26
U04134,46,Peru,Premium,Tablet,2023-01-07
U04135,38,Argentina,Standard,Mobile,2025-11-04
U04136,40,Colombia,Standard,Tablet,2023-06-02
U04137,32,Spain,Standard,Tablet,2025-09-22
U04138,31,Colombia,Standard,Desktop,2023-11-26
U04139,53,Spain,Basic,SmartTV,2026-10-03
U04140,46,Ecuador,Standard,Desktop,2024-04-02
U04141,29,Argentina,Basic,Mobile,2026-11-21
U04142,22,Mexico,Basic,SmartTV,2025-02-19
U04143,28,Mexico,Standard,Mobile,2023-02-26
U04144,47,United States,Standard,Mobile,2026-01-20
U04145,49,Ecuador,Standard,SmartTV,2024-11-02
U04146,42,Ecuador,Standard,Tablet,2023-05-04
U04147,18,Ecuador,Standard,Mobile,2025-08-22
U04148,44,Chile,Standard,Mobile,2026-06-05
U04149,51,Spain,Standard,Mobile,2023-08-02
U04150,37,Ecuador,Standard,Mobile,2026-02-22
U04151,59,Argentina,Basic,Tablet,2024-09-16
U04152,19,Peru,Standard,SmartTV,2025-02-07
U04153,43,United States,Premium,SmartTV,2023-08-09
U04154,23,Peru,Standard,SmartTV,2023-07-16
U04155,48,United States,Premium,Tablet,2024-07-20
U04156,42,Mexico,Standard,SmartTV,2025-04-15
U04157,57,United States,Standard,Tablet,2026-05-09
U04158,41,Mexico,Premium,SmartTV,2025-06-01
U04159,30,Peru,Standard,Tablet,2025-12-14
U04160,29,Spain,Standard,SmartTV,2023-06-01
U04161,32,Chile,Standard,Tablet,2025-10-18
U04162,29,Colombia,Basic,Desktop,2025-10-12
U04163,51,Chile,Standard,SmartTV,2025-07-16
U04164,50,Spain,Standard,SmartTV,2023-04-15
U04165,18,Argentina,Basic,SmartTV,2024-03-23
U04166,35,Ecuador,Basic,SmartTV,2024-11-12
U04167,36,Spain,Premium,Mobile,2026-05-25
U04168,26,Peru,Basic,Tablet,2023-05-25
U04169,40,Ecuador,Premium,SmartTV,2023-12-24
U04170,53,Ecuador,Standard,Mobile,2023-08-12
U04171,46,Ecuador,Standard,SmartTV,2026-08-03
U04172,51,Mexico,Standard,SmartTV,2026-06-14
U04173,26,Colombia,Standard,Mobile,2023-12-26
U04174,35,Ecuador,Standard,Desktop,2024-09-24
U04175,26,Peru,Standard,SmartTV,2026-02-01
U04176,38,Spain,Standard,SmartTV,2023-10-10
U04177,39,Mexico,Standard,Desktop,2024-12-02
U04178,47,Chile,Standard,Desktop,2024-01-22
U04179,51,Argentina,Standard,SmartTV,2023-10-19
U04180,43,Ecuador,Standard,Mobile,2024-04-02
U04181,25,United States,Standard,Tablet,2023-07-04
U04182,19,Ecuador,Standard,SmartTV,2025-05-03
U04183,41,Ecuador,Basic,Tablet,2026-05-22
U04184,53,Peru,Premium,Desktop,2023-08-24
U04185,35,Ecuador,Premium,Mobile,2026-02-02
U04186,18,Ecuador,Basic,SmartTV,2026-12-08
U04187,60,Argentina,Basic,Mobile,2025-11-05
U04188,41,Peru,Premium,Desktop,2026-01-23
U04189,37,Ecuador,Standard,SmartTV,2026-03-27
U04190,21,Mexico,Standard,SmartTV,2023-06-18
U04191,35,Argentina,Standard,Desktop,2023-05-04
U04192,43,United States,Standard,Desktop,2023-12-26
U04193,41,Ecuador,Standard,Mobile,2025-02-02
U04194,27,Spain,Premium,SmartTV,2026-06-22
U04195,34,Argentina,Standard,Desktop,2024-10-13
U04196,28,Mexico,Standard,SmartTV,2025-09-19
U04197,55,Colombia,Basic,SmartTV,2024-04-14
U04198,46,Chile,Standard,SmartTV,2023-05-14
U04199,29,Colombia,Premium,Tablet,2024-09-08
